mass_A
t	x	y
2.387722222E0	7.690822301E-1	-7.027755316E-1
2.392044444E0	7.940396639E-1	-7.092200568E-1
2.396366667E0	7.953525534E-1	-7.141656313E-1
2.400588889E0	8.256552165E-1	-7.190275164E-1
2.404811111E0	8.421129673E-1	-7.172260761E-1
2.409222222E0	9.170595040E-1	-7.187567842E-1
2.413633333E0	9.260234014E-1	-7.216366065E-1
2.417866667E0	9.279020890E-1	-7.226571655E-1
2.422100000E0	9.268213801E-1	-7.248800975E-1
2.426500000E0	9.284547600E-1	-7.243270897E-1
2.430900000E0	9.256164055E-1	-7.257789163E-1
2.435133333E0	9.250855632E-1	-7.238185763E-1
2.439366667E0	9.231463634E-1	-7.234616355E-1
2.443766667E0	9.236924272E-1	-7.212295412E-1
2.448166667E0	9.229893672E-1	-7.208537911E-1
2.452400000E0	9.238326262E-1	-7.210905546E-1
2.456633333E0	9.246167702E-1	-7.197435454E-1
2.461044444E0	9.248938807E-1	-7.186272244E-1
2.465355556E0	9.255339227E-1	-7.175849330E-1
2.469666667E0	8.967159005E-1	-7.168643209E-1
2.482633333E0	9.230428629E-1	-7.170452304E-1
2.486944444E0	8.878140523E-1	-7.131653485E-1
2.491255556E0	8.876279267E-1	-7.126018135E-1
2.495566667E0	8.883721983E-1	-7.111542400E-1
2.499877778E0	8.850355080E-1	-7.093973817E-1
2.504188889E0	8.773697656E-1	-7.063988859E-1
2.508500000E0	8.774816817E-1	-7.017619272E-1
2.512811111E0	8.883202553E-1	-6.921169558E-1
2.517122222E0	8.729044702E-1	-6.719875359E-1
2.521433333E0	8.273987330E-1	-6.545012288E-1
2.525744444E0	8.454268110E-1	-6.355828186E-1
2.530055556E0	8.125134704E-1	-6.158171795E-1
2.534366667E0	8.348357137E-1	-5.988571260E-1
2.538677778E0	8.318039998E-1	-5.072801857E-1
2.542988889E0	8.318039998E-1	-4.787166899E-1
2.547300000E0	6.889865207E-1	-4.787166899E-1
2.551611111E0	1.151622323E0	-1.016443050E0
2.555922222E0	1.108084376E0	-9.901913791E-1
2.560233333E0	8.032405040E-1	-5.072801857E-1
2.564655556E0	1.153990640E0	-9.495336642E-1
2.568977778E0	1.123802957E0	-9.263444102E-1
2.573300000E0	1.126358092E0	-8.980501694E-1
2.577622222E0	1.151640245E0	-8.727832872E-1
2.581944444E0	1.205973277E0	-8.288532324E-1
2.586266667E0	1.116783243E0	-8.154747831E-1
2.590588889E0	1.117733586E0	-7.866296039E-1
2.594911111E0	6.318595290E-1	-2.502087232E-1
2.599233333E0	1.119153644E0	-7.292998713E-1
2.603555556E0	1.121450899E0	-7.067530179E-1
2.607877778E0	1.129875067E0	-6.774975559E-1
2.612200000E0	1.104358003E0	-6.542738757E-1
2.616522222E0	1.105883419E0	-6.388855785E-1
2.620844444E0	5.145301079E-1	1.564245837E-1
2.625166667E0	4.703458031E-1	1.596613107E-1
2.629488889E0	4.550105066E-1	1.613583796E-1
2.633811111E0	4.932625222E-1	1.909836009E-1
2.638133333E0	4.628778004E-1	2.139551062E-1
2.642455556E0	5.000322509E-1	2.624463337E-1
2.646777778E0	5.506036746E-1	3.003729580E-1
2.651100000E0	6.708405431E-1	3.488837776E-1
2.655422222E0	6.948355421E-1	3.742819330E-1
2.659644444E0	6.902135020E-1	4.015066823E-1
2.663866667E0	6.726000175E-1	4.480623260E-1
2.668277778E0	6.886655223E-1	4.760804599E-1
2.672688889E0	6.817650638E-1	5.004717965E-1
2.676922222E0	6.709356158E-1	5.313901800E-1
2.681155556E0	6.684877896E-1	5.534103975E-1
2.685555556E0	6.825130443E-1	5.629442411E-1
2.689955556E0	6.786764848E-1	5.754504205E-1
2.694188889E0	6.769690460E-1	5.978931013E-1
2.698422222E0	6.932478397E-1	6.148243887E-1
2.702822222E0	7.185205363E-1	6.218319021E-1
2.707222222E0	6.731881632E-1	6.582991150E-1
2.711455556E0	7.225939239E-1	6.709517989E-1
2.715688889E0	6.690053786E-1	7.107993008E-1
2.720100000E0	6.002445370E-1	7.264253164E-1
2.728733333E0	7.306957182E-1	7.663377302E-1
2.733044444E0	7.435593686E-1	7.796591104E-1
2.737355556E0	7.341426016E-1	7.995038878E-1
2.741666667E0	7.571975257E-1	8.161133071E-1
2.745977778E0	6.913856187E-1	8.186284274E-1
2.750288889E0	7.747686297E-1	8.279469446E-1
2.754600000E0	6.263678145E-1	8.601399754E-1
2.758911111E0	7.787577846E-1	8.740249495E-1
2.767588889E0	7.768545125E-1	9.185762640E-1
2.771911111E0	7.783476530E-1	9.228434929E-1
2.776233333E0	6.892373093E-1	9.230813887E-1
2.780555556E0	6.799994502E-1	9.287506571E-1
2.784877778E0	6.848289455E-1	9.399061983E-1
2.789200000E0	6.724672576E-1	9.423632816E-1
2.793522222E0	6.906872953E-1	9.520880196E-1
2.797844444E0	7.055256959E-1	9.543153231E-1
2.806455556E0	7.196469576E-1	9.633261966E-1
2.810766667E0	6.967618771E-1	9.660262869E-1
2.815077778E0	6.996343875E-1	9.658559308E-1
2.819388889E0	7.039959392E-1	9.672632214E-1
2.823700000E0	6.994255782E-1	9.706466994E-1
2.828011111E0	6.989131195E-1	9.707586690E-1
2.832322222E0	6.924083993E-1	9.757628652E-1
2.836633333E0	6.976473707E-1	9.807616204E-1
2.840944444E0	6.978883792E-1	9.809382695E-1
2.845255556E0	7.079699355E-1	9.781244806E-1
2.849566667E0	7.028748665E-1	9.779092929E-1
2.853877778E0	7.052573300E-1	9.743177514E-1
2.858188889E0	6.985649066E-1	9.669663078E-1
2.862500000E0	7.007803662E-1	9.642928379E-1
2.866811111E0	6.963706277E-1	9.655948556E-1
2.871122222E0	6.704311445E-1	9.557321909E-1
2.875433333E0	6.836908047E-1	9.548733523E-1
2.879744444E0	6.789281758E-1	9.514596534E-1
2.884055556E0	7.282689587E-1	9.399307834E-1
2.888477778E0	7.702934379E-1	9.349663938E-1
2.892800000E0	7.590676805E-1	9.329523221E-1
2.897122222E0	7.421325423E-1	9.295803245E-1
2.901444444E0	7.232617548E-1	9.189735729E-1
2.905766667E0	7.299057847E-1	9.102111136E-1
2.914388889E0	7.304749068E-1	8.733613860E-1
2.918700000E0	7.375417718E-1	8.702737654E-1
2.923011111E0	7.469875202E-1	8.673470043E-1
2.927322222E0	7.597274411E-1	8.578452819E-1
2.931633333E0	7.665746311E-1	8.506932583E-1
2.935944444E0	7.665818608E-1	8.533767587E-1
2.940255556E0	7.631207953E-1	8.502094085E-1
2.944566667E0	7.627731557E-1	8.487486343E-1
2.948877778E0	7.670508161E-1	8.323485040E-1
2.953188889E0	7.445402794E-1	8.203911324E-1
2.957500000E0	7.574856488E-1	8.068358073E-1
2.961811111E0	7.594422217E-1	7.997762639E-1
2.966122222E0	7.622212942E-1	7.795878936E-1
2.970433333E0	7.548328054E-1	7.628298419E-1
2.974744444E0	7.232882164E-1	7.292267225E-1
2.979055556E0	7.545099543E-1	7.067424660E-1
2.983366667E0	7.160730435E-1	6.722619641E-1
2.987788889E0	7.571009093E-1	6.578771115E-1
2.992100000E0	7.370984981E-1	6.308977237E-1
2.996411111E0	7.377257617E-1	6.142753606E-1
3.000722222E0	7.253699614E-1	6.042187526E-1
3.005033333E0	7.151311242E-1	5.780744022E-1
3.009344444E0	7.175454573E-1	5.554988267E-1
3.013655556E0	7.350701144E-1	5.450272585E-1
3.017966667E0	7.251589354E-1	5.088639928E-1
3.022277778E0	7.288594018E-1	4.934000966E-1
3.026588889E0	7.302402076E-1	4.655665722E-1
3.030900000E0	7.415370425E-1	4.489664199E-1
3.035211111E0	7.349159441E-1	4.196972864E-1
3.039522222E0	7.443238908E-1	4.042527219E-1
3.043833333E0	7.049862245E-1	3.749905919E-1
3.048144444E0	7.767754961E-1	3.554585870E-1
3.061188889E0	7.885437007E-1	2.825136670E-1
3.065511111E0	8.367498696E-1	2.644713395E-1
3.069833333E0	8.753969832E-1	2.579929522E-1
3.074155556E0	8.449098567E-1	2.510639749E-1
3.078477778E0	8.567373572E-1	2.476773858E-1
3.082800000E0	8.469863955E-1	2.391772252E-1
3.087122222E0	7.854935181E-1	2.259132209E-1
3.091444444E0	7.906111892E-1	2.154474903E-1
3.095766667E0	7.987398738E-1	2.081228805E-1
3.100088889E0	7.792398356E-1	2.026801171E-1
3.104411111E0	7.807121637E-1	1.927121983E-1
3.108733333E0	7.074761729E-1	1.606504252E-1
3.113055556E0	7.095827585E-1	1.559186783E-1
3.117377778E0	6.981146344E-1	1.467090986E-1
3.121700000E0	6.038551350E-1	1.118944688E-1
3.126022222E0	6.067554137E-1	1.084973651E-1
3.130344444E0	6.047284498E-1	1.066847495E-1
3.134666667E0	6.006599923E-1	1.045879080E-1
3.138988889E0	6.094802341E-1	1.022552820E-1
3.143311111E0	6.056102623E-1	1.011720044E-1
3.147633333E0	6.095476856E-1	1.005764130E-1
3.151955556E0	6.088976508E-1	9.950333299E-2
3.156177778E0	6.127499357E-1	9.815266658E-2
3.160400000E0	6.097172955E-1	9.766254379E-2
3.164811111E0	6.107463789E-1	9.748731822E-2
3.169222222E0	6.083808274E-1	9.633137215E-2
3.173455556E0	6.108981561E-1	9.640806469E-2
3.177688889E0	6.090820217E-1	9.761572767E-2
3.182088889E0	6.066376446E-1	9.809823586E-2
3.186488889E0	6.138188613E-1	9.589479992E-2
3.190722222E0	6.201612883E-1	9.784409948E-2
3.194955556E0	6.374992669E-1	9.795252294E-2
3.207988889E0	6.430021065E-1	9.383121769E-2
3.212311111E0	6.451883842E-1	9.385542796E-2
3.216633333E0	6.527463296E-1	9.450447061E-2
3.220955556E0	6.532803575E-1	9.280764073E-2
3.225277778E0	6.580480558E-1	9.088430660E-2
3.229600000E0	6.560594887E-1	9.106296954E-2
3.233922222E0	6.517809439E-1	9.210320616E-2
3.238244444E0	6.580938077E-1	9.062794262E-2
3.242566667E0	6.550800392E-1	9.061178319E-2
3.246888889E0	6.579168506E-1	8.958993154E-2
3.251211111E0	6.556345877E-1	9.015633072E-2
3.255533333E0	6.546498924E-1	9.109621499E-2
3.259855556E0	6.531539001E-1	9.269754322E-2
3.264177778E0	6.527722540E-1	9.144243492E-2
3.268500000E0	6.478862569E-1	8.988820022E-2
3.272822222E0	6.479849607E-1	9.240214807E-2
3.285711111E0	6.453566856E-1	9.040342331E-2
3.290033333E0	6.452035845E-1	9.177905149E-2
3.294355556E0	6.457449683E-1	9.085932373E-2
3.298677778E0	6.477405627E-1	9.312245588E-2
3.303000000E0	6.466497367E-1	9.625631715E-2
3.307322222E0	6.479768479E-1	9.913568577E-2
3.311644444E0	6.467030075E-1	1.004868724E-1
3.315966667E0	6.475214859E-1	1.034968842E-1
3.324577778E0	6.486025780E-1	1.055150873E-1
3.328888889E0	6.408248144E-1	1.076969716E-1
3.333200000E0	6.338422332E-1	1.085767055E-1
3.337511111E0	6.255819508E-1	1.120318066E-1
3.341822222E0	6.226720699E-1	1.126537058E-1
3.346133333E0	6.092377417E-1	1.087997524E-1
3.350444444E0	6.033372606E-1	1.099585329E-1
3.354755556E0	5.901373102E-1	1.105306214E-1
3.359066667E0	5.833234380E-1	1.132985360E-1
3.363377778E0	5.737858293E-1	1.138341093E-1
3.367688889E0	5.611330356E-1	1.084481080E-1
3.372000000E0	5.496836857E-1	1.098894755E-1
3.376311111E0	5.407498520E-1	1.109736509E-1
3.380622222E0	5.330058450E-1	1.113534692E-1
3.384933333E0	5.327776293E-1	1.124173605E-1
3.389244444E0	5.283918702E-1	1.120385863E-1
3.393555556E0	5.124221392E-1	1.068156904E-1
3.397977778E0	5.029856913E-1	1.080801889E-1
3.402288889E0	4.953420847E-1	1.101855996E-1
3.406600000E0	4.943234319E-1	1.100334173E-1
3.410911111E0	4.858755567E-1	1.112491163E-1
3.415222222E0	4.684232989E-1	1.196376969E-1
3.419533333E0	5.062354841E-1	1.399148595E-1
3.423844444E0	4.970653408E-1	1.566625393E-1
3.428155556E0	5.762015292E-1	2.485829493E-1
3.432466667E0	5.594394502E-1	2.505357495E-1
3.436777778E0	5.593507865E-1	2.659870638E-1
3.441088889E0	5.626501158E-1	2.838058587E-1
3.445400000E0	5.395486159E-1	2.990512780E-1
3.449711111E0	5.215384689E-1	3.037711677E-1
3.454022222E0	5.094824656E-1	3.040284820E-1
3.458333333E0	4.981759090E-1	3.087669856E-1
3.467055556E0	4.878084060E-1	3.155363857E-1
3.471377778E0	4.886476221E-1	3.209903960E-1
3.475700000E0	4.975509962E-1	3.412478163E-1
3.480022222E0	5.094464459E-1	3.859726449E-1
3.484344444E0	5.033630793E-1	4.147304120E-1
3.488666667E0	5.014115687E-1	4.271316301E-1
3.492988889E0	5.236624770E-1	4.667773874E-1
3.497311111E0	5.494173265E-1	4.961414675E-1
3.501633333E0	5.361216467E-1	5.121775349E-1
3.505955556E0	5.310290115E-1	5.264364910E-1
3.510277778E0	5.131891728E-1	5.248854706E-1
3.514600000E0	5.375100770E-1	5.580355913E-1
3.518922222E0	5.329595957E-1	5.698935176E-1
3.523244444E0	5.465450483E-1	5.938667047E-1
3.527566667E0	5.372223726E-1	6.014100931E-1
3.531888889E0	5.246207441E-1	6.092812590E-1
3.536211111E0	5.129863710E-1	6.084057311E-1
3.540533333E0	5.014737265E-1	6.129805930E-1
3.544855556E0	4.940305143E-1	6.159239515E-1
3.549177778E0	4.889822780E-1	6.191821607E-1
3.553500000E0	4.888978847E-1	6.237577707E-1
3.557822222E0	4.908341691E-1	6.369275047E-1
3.562144444E0	5.007673210E-1	6.406707357E-1
3.566366667E0	4.976629766E-1	6.461781907E-1
3.570588889E0	4.936772569E-1	6.507787963E-1
3.575000000E0	4.900929914E-1	6.564647700E-1
3.579411111E0	4.890969258E-1	6.584426896E-1
3.583644444E0	4.885881423E-1	6.635573036E-1
3.587877778E0	4.852751421E-1	6.668683684E-1
3.592277778E0	4.858134477E-1	6.697393218E-1
3.596677778E0	4.858946712E-1	6.768034833E-1
3.600911111E0	4.860206041E-1	6.785063990E-1
3.609544444E0	5.047068404E-1	6.944543636E-1
3.613866667E0	5.012493198E-1	6.971717155E-1
3.618188889E0	4.955244419E-1	7.060309348E-1
3.622511111E0	4.952349597E-1	7.068402534E-1
3.626833333E0	4.942906807E-1	7.093046396E-1
3.631155556E0	4.947205292E-1	7.106672953E-1
3.635477778E0	4.946855795E-1	7.120054652E-1
3.639800000E0	4.940925292E-1	7.114782113E-1
3.648411111E0	4.931175010E-1	7.104891197E-1
3.652722222E0	4.978323008E-1	7.053341966E-1
3.657033333E0	4.997972233E-1	7.049362470E-1
3.661344444E0	4.982206593E-1	6.968321913E-1
3.665655556E0	4.985585975E-1	6.933628078E-1
3.669966667E0	4.792379309E-1	6.832839356E-1
3.674277778E0	4.830497998E-1	6.782169537E-1
3.678588889E0	4.859006594E-1	6.690740043E-1
3.682900000E0	4.885863197E-1	6.636664001E-1
3.687211111E0	4.902002171E-1	6.605431292E-1
3.691522222E0	4.917291978E-1	6.555529903E-1
3.695833333E0	4.971604855E-1	6.494265224E-1
3.700144444E0	5.046438369E-1	6.416183075E-1
3.704455556E0	4.835105276E-1	6.235769580E-1
3.708766667E0	4.902001419E-1	6.134874231E-1
3.713077778E0	4.947523739E-1	6.084213157E-1
3.717388889E0	4.952872685E-1	6.081008588E-1
3.721700000E0	5.035847827E-1	6.016011836E-1
3.726011111E0	5.113652961E-1	5.907179110E-1
3.730433333E0	5.108926421E-1	5.978960043E-1
3.734755556E0	4.971717410E-1	5.786752654E-1
3.739077778E0	4.997337398E-1	5.714566709E-1
3.743400000E0	5.039440924E-1	5.654647604E-1
3.747722222E0	5.047132437E-1	5.616846962E-1
3.752044444E0	5.250949996E-1	5.615391602E-1
3.756366667E0	5.519400315E-1	5.593018098E-1
3.760688889E0	5.622949428E-1	5.549859132E-1
3.765011111E0	5.907573092E-1	5.551362319E-1
3.769333333E0	5.836365830E-1	5.527081307E-1
3.773655556E0	5.966747417E-1	5.420827804E-1
3.777977778E0	6.064499077E-1	5.235950382E-1
3.782300000E0	6.218743039E-1	5.103410294E-1
3.786622222E0	6.249113903E-1	5.032262073E-1
3.790944444E0	6.087593925E-1	4.939627198E-1
3.795266667E0	6.193285043E-1	4.698663261E-1
3.799588889E0	6.241646915E-1	4.588821925E-1
3.803911111E0	6.282264842E-1	4.517940396E-1
3.808233333E0	6.279308091E-1	4.326299095E-1
3.812555556E0	6.316551325E-1	4.096800235E-1
3.816877778E0	6.405343617E-1	4.040161139E-1
3.821200000E0	6.595524598E-1	3.906083675E-1
3.825422222E0	5.923865426E-1	3.646104017E-1
3.829644444E0	6.300716966E-1	3.573236175E-1
3.834055556E0	6.392364854E-1	3.522409759E-1
3.838466667E0	6.560275899E-1	3.409399019E-1
3.842700000E0	7.840942290E-1	3.154714014E-1
3.846933333E0	7.175500165E-1	6.398973092E-2
3.851333333E0	6.730734659E-1	2.243578220E-1
3.855733333E0	6.730734659E-1	1.282044697E-1
3.859966667E0	6.249967898E-1	1.442300284E-1
3.864200000E0	7.211501420E-1	9.615335227E-2
3.868600000E0	7.211501420E-1	4.807667614E-2
3.873000000E0	6.890990246E-1	-1.602555871E-2
3.877233333E0	7.211501420E-1	1.602555871E-2
3.881466667E0	7.532012595E-1	-1.282044697E-1
3.885877778E0	7.692268182E-1	-8.012779356E-2
3.890188889E0	7.692268182E-1	-6.410223485E-2
3.894500000E0	7.692268182E-1	-4.807667614E-2
3.898811111E0	7.692268182E-1	-6.410223485E-2
3.903122222E0	7.692268182E-1	-8.012779356E-2
3.907433333E0	7.852523769E-1	-1.282044697E-1
3.911744444E0	7.852523769E-1	-1.602555871E-1
3.916055556E0	8.012779356E-1	-1.923067045E-1
3.920366667E0	8.012779356E-1	-1.923067045E-1
3.933366667E0	8.173034943E-1	-2.564089394E-1
3.937688889E0	8.333290530E-1	-1.923067045E-1
3.942011111E0	8.173034943E-1	-2.884600568E-1
3.946333333E0	7.852523769E-1	-2.884600568E-1
3.950655556E0	8.012779356E-1	-3.044856155E-1
3.954977778E0	8.012779356E-1	-2.564089394E-1
3.959300000E0	8.173034943E-1	-2.083322633E-1
3.963622222E0	8.493546117E-1	-2.083322633E-1
3.967944444E0	8.653801704E-1	-2.724344981E-1
3.972266667E0	8.814057291E-1	-2.564089394E-1
3.976588889E0	8.974312879E-1	-2.403833807E-1
3.980911111E0	8.653801704E-1	-2.724344981E-1
3.985233333E0	8.653801704E-1	-3.205111742E-1
3.989555556E0	8.814057291E-1	-2.724344981E-1
3.993877778E0	9.134568466E-1	-2.884600568E-1
3.998200000E0	8.493546117E-1	-3.044856155E-1
4.006766667E0	8.173034943E-1	-2.884600568E-1
4.011088889E0	8.333290530E-1	-3.365367329E-1
4.015411111E0	8.173034943E-1	-3.044856155E-1
4.019733333E0	8.012779356E-1	-3.846134091E-1
4.024055556E0	7.852523769E-1	-3.685878504E-1
4.028377778E0	8.173034943E-1	-4.487156439E-1
4.032700000E0	8.333290530E-1	-4.006389678E-1
4.037022222E0	8.333290530E-1	-4.166645265E-1
4.045633333E0	8.333290530E-1	-4.166645265E-1
4.049944444E0	8.493546117E-1	-3.365367329E-1
4.054255556E0	8.493546117E-1	-2.724344981E-1
4.058566667E0	8.653801704E-1	-2.884600568E-1
4.062877778E0	8.653801704E-1	-2.884600568E-1
4.067188889E0	8.653801704E-1	-3.205111742E-1
4.071500000E0	8.814057291E-1	-3.044856155E-1
4.075811111E0	8.814057291E-1	-2.884600568E-1
4.080122222E0	9.134568466E-1	-3.525622917E-1
4.084433333E0	9.134568466E-1	-3.525622917E-1
4.088744444E0	8.974312879E-1	-1.923067045E-1
4.093055556E0	8.974312879E-1	-1.442300284E-1
4.097366667E0	8.974312879E-1	-1.121789110E-1
4.101677778E0	8.974312879E-1	-6.410223485E-2
4.105988889E0	8.814057291E-1	-6.410223485E-2
4.110300000E0	8.653801704E-1	-1.602555871E-1
4.114611111E0	8.653801704E-1	-1.282044697E-1
4.118922222E0	8.653801704E-1	-1.121789110E-1
4.123344444E0	8.653801704E-1	-8.012779356E-2
4.127655556E0	8.653801704E-1	-4.807667614E-2
4.131966667E0	8.653801704E-1	0.000000000E0
4.136277778E0	8.653801704E-1	0.000000000E0
4.140588889E0	8.814057291E-1	3.205111742E-2
4.144900000E0	8.814057291E-1	3.205111742E-2
4.149211111E0	8.814057291E-1	6.410223485E-2
4.153522222E0	8.814057291E-1	6.410223485E-2
4.157833333E0	8.814057291E-1	8.012779356E-2
4.162144444E0	8.814057291E-1	1.121789110E-1
4.166455556E0	8.814057291E-1	1.282044697E-1
4.170766667E0	8.814057291E-1	1.282044697E-1
4.175077778E0	8.814057291E-1	1.442300284E-1
4.179388889E0	8.814057291E-1	1.762811458E-1
4.196744444E0	8.814057291E-1	1.762811458E-1
4.201055556E0	8.814057291E-1	1.762811458E-1
4.205366667E0	8.653801704E-1	1.602555871E-1
4.209677778E0	8.653801704E-1	1.762811458E-1
4.213988889E0	8.653801704E-1	2.243578220E-1
4.218300000E0	8.653801704E-1	2.564089394E-1
4.222611111E0	8.653801704E-1	2.884600568E-1
4.226922222E0	8.653801704E-1	3.044856155E-1
4.231233333E0	8.814057291E-1	3.685878504E-1
4.235544444E0	8.814057291E-1	3.846134091E-1
4.239855556E0	8.173034943E-1	1.282044697E-1
4.244166667E0	8.333290530E-1	2.564089394E-1
4.248477778E0	8.333290530E-1	2.724344981E-1
4.252788889E0	8.493546117E-1	3.205111742E-1
4.257100000E0	8.493546117E-1	3.846134091E-1
4.261411111E0	8.493546117E-1	3.846134091E-1
4.265722222E0	8.493546117E-1	3.846134091E-1
4.270033333E0	8.653801704E-1	4.166645265E-1
4.274455556E0	8.653801704E-1	4.166645265E-1
4.278766667E0	8.653801704E-1	4.166645265E-1
4.283077778E0	7.532012595E-1	3.205111742E-1
4.287388889E0	7.532012595E-1	3.205111742E-1
4.291700000E0	7.532012595E-1	3.205111742E-1
4.296011111E0	7.371757007E-1	3.044856155E-1
4.308988889E0	7.211501420E-1	2.403833807E-1
4.313311111E0	6.890990246E-1	2.403833807E-1
4.317633333E0	6.730734659E-1	3.525622917E-1
4.321955556E0	6.730734659E-1	3.525622917E-1
4.326277778E0	6.730734659E-1	4.006389678E-1
4.330600000E0	6.730734659E-1	4.647412026E-1
4.334922222E0	6.730734659E-1	5.288434375E-1
4.339244444E0	6.890990246E-1	5.448689962E-1
4.347855556E0	6.890990246E-1	5.608945549E-1
4.352166667E0	7.051245833E-1	5.929456723E-1
4.356477778E0	7.211501420E-1	6.410223485E-1
4.360788889E0	7.211501420E-1	6.410223485E-1
4.365100000E0	7.211501420E-1	6.410223485E-1
4.369411111E0	7.211501420E-1	6.410223485E-1
4.373722222E0	7.211501420E-1	6.410223485E-1
4.378033333E0	7.211501420E-1	5.608945549E-1
4.386711111E0	7.211501420E-1	5.288434375E-1
4.391033333E0	6.570479072E-1	2.083322633E-1
4.395355556E0	6.410223485E-1	2.083322633E-1
4.399677778E0	6.410223485E-1	2.083322633E-1
4.404000000E0	6.570479072E-1	2.564089394E-1
4.408322222E0	6.570479072E-1	2.724344981E-1
4.412644444E0	6.730734659E-1	2.724344981E-1
4.416966667E0	6.890990246E-1	2.564089394E-1
4.421288889E0	6.890990246E-1	2.564089394E-1
4.425611111E0	6.890990246E-1	2.564089394E-1
4.429933333E0	6.890990246E-1	2.243578220E-1
4.434255556E0	6.890990246E-1	1.923067045E-1
4.438577778E0	6.890990246E-1	1.442300284E-1
4.442900000E0	6.570479072E-1	1.282044697E-1
