mass_A
t	x	y
2.508466667E0	-9.800857466E-1	-9.239900715E-1
2.512777778E0	-9.470938802E-1	-8.887089153E-1
2.517088889E0	-9.601956742E-1	-8.769813044E-1
2.521400000E0	-9.572651515E-1	-8.466706395E-1
2.525711111E0	-9.226818880E-1	-7.973369272E-1
2.543077778E0	-8.004104619E-1	-6.957862766E-1
2.547400000E0	-1.010017748E0	-6.208486408E-1
2.551722222E0	-9.236026418E-1	-6.128921821E-1
2.556044444E0	-1.236522446E0	-1.221919356E0
2.560366667E0	-1.237386132E0	-1.175471018E0
2.564688889E0	-1.232763915E0	-1.132795604E0
2.569011111E0	-1.237919211E0	-1.086286245E0
2.573333333E0	-1.213721034E0	-1.046936300E0
2.581944444E0	-1.230126779E0	-9.584918698E-1
2.586255556E0	-1.212473896E0	-9.166689463E-1
2.590566667E0	-1.222523290E0	-8.782333877E-1
2.594877778E0	-1.207395634E0	-8.370576718E-1
2.599188889E0	-1.192688845E0	-7.914694485E-1
2.603500000E0	-1.211562267E0	-7.612946517E-1
2.607811111E0	-1.230495663E0	-7.141629213E-1
2.612122222E0	-1.227001158E0	-6.947092510E-1
2.620788889E0	-7.890226428E-1	1.429862052E-1
2.625111111E0	-7.909367401E-1	1.455966564E-1
2.629433333E0	-7.912588404E-1	1.484331248E-1
2.633755556E0	-8.049254645E-1	1.583694265E-1
2.638077778E0	-7.987423454E-1	1.725092985E-1
2.642400000E0	-8.130347228E-1	1.938058155E-1
2.646722222E0	-8.340855995E-1	2.141523256E-1
2.651044444E0	-8.298332210E-1	2.349319316E-1
2.655366667E0	-8.274973724E-1	2.420245716E-1
2.659688889E0	-1.039387236E0	3.048257294E-1
2.664011111E0	-8.419438401E-1	6.545577789E-1
2.668333333E0	-8.414694051E-1	6.849320839E-1
2.672655556E0	-8.505182561E-1	7.271890685E-1
2.676977778E0	-8.397656740E-1	7.765597782E-1
2.681300000E0	-8.398009346E-1	8.047330544E-1
2.685622222E0	-8.314307878E-1	8.314369789E-1
2.689944444E0	-8.400450224E-1	8.593830333E-1
2.694266667E0	-8.542739963E-1	8.971454364E-1
2.698588889E0	-8.714209428E-1	9.206632548E-1
2.702911111E0	-8.621083306E-1	9.517685564E-1
2.707233333E0	-8.893720544E-1	9.664209460E-1
2.711555556E0	-8.629929201E-1	9.973256483E-1
2.715777778E0	-8.877790850E-1	1.010580526E0
2.720000000E0	-9.150565549E-1	1.016413715E0
2.728733333E0	-9.240791181E-1	1.055862274E0
2.733055556E0	-9.341859005E-1	1.064930689E0
2.737377778E0	-9.148570195E-1	1.090367354E0
2.741700000E0	-9.199457128E-1	1.100698955E0
2.746022222E0	-8.708236834E-1	1.130331034E0
2.750344444E0	-8.936099081E-1	1.149768862E0
2.754666667E0	-9.155563937E-1	1.144356199E0
2.758988889E0	-8.568155580E-1	1.181829825E0
2.767588889E0	-8.791919548E-1	1.204926725E0
2.771911111E0	-8.480809384E-1	1.222403493E0
2.780544444E0	-8.489899088E-1	1.240259859E0
2.784866667E0	-8.477945418E-1	1.240059428E0
2.789188889E0	-8.520764404E-1	1.252967947E0
2.793511111E0	-8.445215069E-1	1.256880104E0
2.797833333E0	-8.453632762E-1	1.257588340E0
2.802155556E0	-8.427420858E-1	1.261867789E0
2.815088889E0	-8.459924031E-1	1.261123840E0
2.819411111E0	-8.615344230E-1	1.261010388E0
2.823733333E0	-8.483380890E-1	1.250272933E0
2.828055556E0	-8.598176938E-1	1.245545308E0
2.832377778E0	-8.753633133E-1	1.238561781E0
2.836700000E0	-8.665803753E-1	1.225860140E0
2.841022222E0	-8.633653725E-1	1.224884081E0
2.845344444E0	-8.917111349E-1	1.198634042E0
2.849666667E0	-8.823719901E-1	1.190967411E0
2.853988889E0	-8.859078206E-1	1.177465289E0
2.858311111E0	-9.150433720E-1	1.150852057E0
2.862633333E0	-9.105724875E-1	1.137947102E0
2.866955556E0	-9.634978379E-1	1.106686318E0
2.871277778E0	-9.374435450E-1	1.109011545E0
2.875600000E0	-9.173489682E-1	1.092422763E0
2.879922222E0	-9.535312427E-1	1.059905619E0
2.884244444E0	-9.227764996E-1	1.052017492E0
2.888566667E0	-9.338803599E-1	1.028815841E0
2.892888889E0	-9.199805987E-1	1.013653938E0
2.897211111E0	-8.978743384E-1	1.000245849E0
2.901533333E0	-9.137441738E-1	9.731788064E-1
2.905855556E0	-8.925774786E-1	9.523907898E-1
2.910077778E0	-9.015470399E-1	9.300689311E-1
2.914300000E0	-8.793371908E-1	9.081623315E-1
2.918711111E0	-8.861065146E-1	8.810778162E-1
2.923122222E0	-8.448417688E-1	8.514211170E-1
2.927355556E0	-8.615277826E-1	8.214198732E-1
2.931588889E0	-8.706044335E-1	8.048117470E-1
2.935988889E0	-8.790334066E-1	7.842268711E-1
2.940388889E0	-8.783439937E-1	7.560916568E-1
2.944622222E0	-8.488725252E-1	7.139506848E-1
2.948855556E0	-8.517784907E-1	6.962228060E-1
2.961888889E0	-8.425504001E-1	6.367942348E-1
2.966211111E0	-8.602691257E-1	6.177606933E-1
2.970533333E0	-8.518621195E-1	5.953880635E-1
2.974855556E0	-8.786955077E-1	5.621842830E-1
2.979177778E0	-9.155096869E-1	5.280899448E-1
2.983500000E0	-8.819188378E-1	5.030169128E-1
2.987822222E0	-1.004373760E0	4.296625326E-1
2.992144444E0	-8.942660364E-1	4.398595671E-1
3.000755556E0	-1.183959494E0	3.023464894E-1
3.005066667E0	-1.018347831E0	7.242460882E-2
3.009377778E0	-1.000707432E0	1.950341154E-2
3.013688889E0	-1.124190226E0	-3.341778574E-2
3.018000000E0	-1.106549826E0	-1.392601803E-1
3.022311111E0	-1.053628629E0	-1.569005794E-1
3.026622222E0	-1.018347831E0	-1.216197812E-1
3.030933333E0	-1.053628629E0	-1.921813776E-1
3.048244444E0	-1.053628629E0	-2.451025749E-1
3.052566667E0	-1.035988230E0	-4.215065658E-1
3.056888889E0	-1.141830625E0	-5.979105567E-1
3.061211111E0	-1.106549826E0	-5.273489604E-1
3.065533333E0	-1.088909427E0	-5.979105567E-1
3.069855556E0	-1.088909427E0	-7.037529513E-1
3.074177778E0	-1.000707432E0	-6.508317540E-1
3.078500000E0	-1.000707432E0	-8.095953458E-1
3.095744444E0	-1.071269028E0	-7.213933504E-1
3.100066667E0	-1.071269028E0	-8.095953458E-1
3.104388889E0	-1.035988230E0	-8.448761440E-1
3.108711111E0	-1.000707432E0	-8.095953458E-1
3.113033333E0	-1.000707432E0	-8.625165431E-1
3.117355556E0	-1.053628629E0	-8.801569422E-1
3.121677778E0	-1.071269028E0	-9.154377404E-1
3.126000000E0	-1.053628629E0	-8.448761440E-1
3.130322222E0	-1.071269028E0	-8.272357449E-1
3.134644444E0	-1.071269028E0	-8.095953458E-1
3.138966667E0	-1.071269028E0	-8.095953458E-1
3.143288889E0	-1.035988230E0	-8.977973413E-1
3.147611111E0	-9.830670328E-1	-8.801569422E-1
3.151933333E0	-9.654266337E-1	-8.801569422E-1
3.156255556E0	-9.654266337E-1	-8.977973413E-1
3.160577778E0	-9.477862346E-1	-9.683589377E-1
3.173466667E0	-8.948650374E-1	-9.683589377E-1
3.177777778E0	-8.419438401E-1	-1.038920534E0
3.186400000E0	-8.772246383E-1	-1.056560933E0
3.190711111E0	-1.088909427E0	-1.021280135E0
3.195022222E0	-1.071269028E0	-1.021280135E0
3.199333333E0	-9.477862346E-1	-1.038920534E0
3.203644444E0	-9.477862346E-1	-1.038920534E0
3.207955556E0	-9.477862346E-1	-1.038920534E0
3.212266667E0	-9.477862346E-1	-1.038920534E0
3.216577778E0	-9.477862346E-1	-1.038920534E0
3.220888889E0	-9.477862346E-1	-1.038920534E0
3.225200000E0	-9.477862346E-1	-1.038920534E0
3.229511111E0	-9.477862346E-1	-9.859993368E-1
3.233822222E0	-9.477862346E-1	-9.859993368E-1
3.238133333E0	-9.477862346E-1	-9.859993368E-1
3.242444444E0	-9.477862346E-1	-9.683589377E-1
3.246755556E0	-9.477862346E-1	-9.507185386E-1
3.251177778E0	-9.477862346E-1	-8.801569422E-1
3.255488889E0	-9.477862346E-1	-8.801569422E-1
3.259800000E0	-9.477862346E-1	-8.625165431E-1
3.264111111E0	-9.477862346E-1	-8.625165431E-1
3.268422222E0	-9.477862346E-1	-8.095953458E-1
3.272733333E0	-9.477862346E-1	-8.095953458E-1
3.277044444E0	-9.477862346E-1	-7.919549468E-1
3.281355556E0	-9.654266337E-1	-7.566741486E-1
3.285666667E0	-9.830670328E-1	-7.390337495E-1
3.289977778E0	-9.830670328E-1	-7.037529513E-1
3.294288889E0	-9.830670328E-1	-7.037529513E-1
3.298600000E0	-9.654266337E-1	-6.861125522E-1
3.302911111E0	-9.654266337E-1	-6.861125522E-1
3.307222222E0	-9.654266337E-1	-6.861125522E-1
3.311533333E0	-9.654266337E-1	-5.979105567E-1
3.315844444E0	-9.654266337E-1	-5.979105567E-1
3.320155556E0	-9.654266337E-1	-5.979105567E-1
3.324577778E0	-9.654266337E-1	-5.802701576E-1
3.328888889E0	-9.654266337E-1	-5.626297585E-1
3.333200000E0	-9.654266337E-1	-5.449893594E-1
3.337511111E0	-9.654266337E-1	-4.744277631E-1
3.341822222E0	-9.654266337E-1	-4.744277631E-1
3.346133333E0	-9.654266337E-1	-4.744277631E-1
3.350444444E0	-9.654266337E-1	-4.744277631E-1
3.354755556E0	-9.477862346E-1	-3.685853685E-1
3.359066667E0	-9.301458355E-1	-3.509449694E-1
3.363377778E0	-9.301458355E-1	-3.333045703E-1
3.367688889E0	-9.125054364E-1	-2.980237721E-1
3.372000000E0	-8.772246383E-1	-2.274621758E-1
3.376311111E0	-8.772246383E-1	-2.098217767E-1
3.380622222E0	-8.772246383E-1	-1.745409785E-1
3.384933333E0	-8.772246383E-1	-1.039793821E-1
3.393555556E0	-8.772246383E-1	-8.633898302E-2
3.397866667E0	-9.125054364E-1	-1.569005794E-1
3.402288889E0	-8.948650374E-1	-1.039793821E-1
3.406600000E0	-8.772246383E-1	-3.341778574E-2
3.410911111E0	-8.772246383E-1	1.863012445E-3
3.415222222E0	-8.243034410E-1	9.006500791E-2
3.419533333E0	-8.066630419E-1	1.429862052E-1
3.423844444E0	-7.890226428E-1	1.782670034E-1
3.428155556E0	-7.713822437E-1	2.488285998E-1
3.432466667E0	-7.713822437E-1	2.841093979E-1
3.436777778E0	-7.713822437E-1	3.017497970E-1
3.441088889E0	-7.713822437E-1	3.193901961E-1
3.445400000E0	-7.713822437E-1	2.135478016E-1
3.458400000E0	-7.537418446E-1	2.841093979E-1
3.462722222E0	-7.537418446E-1	3.370305952E-1
3.467044444E0	-7.537418446E-1	3.723113934E-1
3.471366667E0	-7.537418446E-1	3.723113934E-1
3.475688889E0	-7.537418446E-1	4.075921916E-1
3.480011111E0	-7.537418446E-1	4.252325907E-1
3.484333333E0	-7.537418446E-1	4.252325907E-1
3.488655556E0	-7.537418446E-1	4.252325907E-1
3.492977778E0	-7.537418446E-1	4.781537880E-1
3.497300000E0	-7.890226428E-1	5.663557834E-1
3.501622222E0	-7.890226428E-1	5.663557834E-1
3.505944444E0	-7.890226428E-1	6.016365816E-1
3.510266667E0	-7.890226428E-1	6.369173798E-1
3.514588889E0	-7.890226428E-1	6.545577789E-1
3.518911111E0	-7.890226428E-1	7.074789762E-1
3.523233333E0	-7.890226428E-1	7.074789762E-1
3.527555556E0	-7.890226428E-1	7.427597744E-1
3.531877778E0	-7.890226428E-1	7.427597744E-1
3.536200000E0	-7.890226428E-1	7.427597744E-1
3.540522222E0	-8.066630419E-1	7.427597744E-1
3.544844444E0	-7.890226428E-1	7.074789762E-1
3.549166667E0	-7.890226428E-1	7.074789762E-1
3.553488889E0	-7.890226428E-1	7.074789762E-1
3.557711111E0	-7.890226428E-1	7.074789762E-1
3.570666667E0	-7.890226428E-1	7.074789762E-1
3.574988889E0	-7.890226428E-1	6.898385771E-1
3.579311111E0	-7.890226428E-1	6.898385771E-1
3.583633333E0	-7.890226428E-1	6.898385771E-1
3.587955556E0	-7.361014455E-1	6.192769807E-1
3.592277778E0	-6.478994500E-1	6.016365816E-1
3.596600000E0	-6.478994500E-1	6.016365816E-1
3.600922222E0	-6.655398491E-1	6.016365816E-1
3.609522222E0	-6.831802482E-1	5.839961825E-1
3.613844444E0	-6.831802482E-1	5.839961825E-1
3.618166667E0	-6.831802482E-1	5.839961825E-1
3.622488889E0	-6.831802482E-1	5.839961825E-1
3.626811111E0	-6.831802482E-1	5.839961825E-1
3.631133333E0	-6.831802482E-1	5.663557834E-1
3.635455556E0	-7.008206473E-1	5.310749852E-1
3.639777778E0	-7.184610464E-1	4.957941871E-1
3.644100000E0	-7.184610464E-1	4.781537880E-1
3.648422222E0	-7.361014455E-1	4.605133889E-1
3.652744444E0	-7.361014455E-1	4.428729898E-1
3.657066667E0	-7.361014455E-1	4.428729898E-1
3.661388889E0	-7.537418446E-1	4.252325907E-1
3.665711111E0	-7.890226428E-1	4.075921916E-1
3.670033333E0	-7.890226428E-1	3.899517925E-1
3.674355556E0	-8.066630419E-1	3.723113934E-1
3.687244444E0	-8.243034410E-1	3.546709943E-1
3.691566667E0	-8.243034410E-1	3.370305952E-1
3.695888889E0	-8.243034410E-1	3.193901961E-1
3.700211111E0	-8.243034410E-1	3.193901961E-1
3.704533333E0	-8.243034410E-1	3.193901961E-1
3.708855556E0	-8.243034410E-1	2.841093979E-1
3.713177778E0	-8.243034410E-1	2.841093979E-1
3.717500000E0	-8.243034410E-1	2.664689988E-1
3.721822222E0	-8.419438401E-1	2.135478016E-1
3.726144444E0	-8.243034410E-1	2.311882007E-1
3.730466667E0	-8.243034410E-1	2.135478016E-1
3.734788889E0	-8.243034410E-1	1.959074025E-1
3.739111111E0	-8.243034410E-1	1.606266043E-1
3.743433333E0	-8.243034410E-1	1.077054070E-1
3.747755556E0	-8.243034410E-1	1.077054070E-1
3.752077778E0	-8.595842392E-1	1.950341154E-2
3.769288889E0	-8.595842392E-1	1.950341154E-2
3.773600000E0	-8.419438401E-1	-3.341778574E-2
3.777911111E0	-8.419438401E-1	-6.869858393E-2
3.782222222E0	-8.772246383E-1	-1.569005794E-1
3.786533333E0	-8.595842392E-1	-1.569005794E-1
3.790844444E0	-9.301458355E-1	-2.274621758E-1
3.795155556E0	-9.301458355E-1	-2.274621758E-1
3.799466667E0	-9.301458355E-1	-2.274621758E-1
3.803777778E0	-9.125054364E-1	-2.451025749E-1
3.808088889E0	-9.125054364E-1	-2.803833730E-1
3.812400000E0	-8.948650374E-1	-2.803833730E-1
3.816711111E0	-8.772246383E-1	-2.627429740E-1
3.821022222E0	-8.772246383E-1	-2.627429740E-1
3.825333333E0	-8.772246383E-1	-2.451025749E-1
3.829644444E0	-9.125054364E-1	-2.803833730E-1
3.833955556E0	-9.125054364E-1	-2.803833730E-1
3.842677778E0	-9.125054364E-1	-2.803833730E-1
3.846988889E0	-9.301458355E-1	-2.803833730E-1
3.851300000E0	-9.477862346E-1	-2.803833730E-1
3.855611111E0	-9.830670328E-1	-3.862257676E-1
3.859922222E0	-9.830670328E-1	-3.862257676E-1
3.864233333E0	-1.018347831E0	-4.567873640E-1
3.868544444E0	-1.035988230E0	-4.567873640E-1
3.872855556E0	-1.071269028E0	-5.097085613E-1
3.877166667E0	-1.071269028E0	-5.273489604E-1
3.881477778E0	-1.071269028E0	-5.273489604E-1
3.885788889E0	-1.035988230E0	-5.097085613E-1
3.890100000E0	-1.035988230E0	-5.097085613E-1
3.894411111E0	-1.035988230E0	-5.273489604E-1
3.898722222E0	-1.035988230E0	-5.273489604E-1
3.903033333E0	-1.035988230E0	-5.273489604E-1
3.907344444E0	-1.035988230E0	-5.273489604E-1
3.916077778E0	-1.035988230E0	-5.273489604E-1
3.920400000E0	-1.053628629E0	-5.626297585E-1
3.924722222E0	-1.053628629E0	-5.626297585E-1
3.929044444E0	-1.053628629E0	-5.626297585E-1
3.933366667E0	-1.053628629E0	-5.802701576E-1
3.937688889E0	-1.053628629E0	-5.802701576E-1
3.942011111E0	-1.053628629E0	-5.802701576E-1
3.946333333E0	-1.053628629E0	-6.861125522E-1
3.950655556E0	-1.053628629E0	-6.861125522E-1
3.954977778E0	-1.106549826E0	-6.861125522E-1
3.959300000E0	-1.018347831E0	-7.566741486E-1
3.967944444E0	-1.000707432E0	-7.390337495E-1
3.972266667E0	-1.318234616E0	-7.213933504E-1
3.976588889E0	-1.282953817E0	-7.390337495E-1
3.980911111E0	-1.265313418E0	-7.213933504E-1
3.993800000E0	-1.388796212E0	-6.331913549E-1
3.998111111E0	-1.282953817E0	-6.861125522E-1
4.002422222E0	-1.265313418E0	-7.213933504E-1
4.006733333E0	-1.230032620E0	-7.037529513E-1
4.011044444E0	-1.230032620E0	-5.802701576E-1
4.015355556E0	-1.300594216E0	-6.155509558E-1
4.019666667E0	-1.282953817E0	-6.508317540E-1
4.023977778E0	-1.230032620E0	-6.508317540E-1
4.032644444E0	-1.071269028E0	-8.801569422E-1
4.036966667E0	-1.177111423E0	-6.684721531E-1
4.041288889E0	-1.159471024E0	-6.155509558E-1
4.045611111E0	-1.141830625E0	-4.567873640E-1
4.049933333E0	-1.159471024E0	-5.273489604E-1
4.054255556E0	-1.124190226E0	-4.391469649E-1
4.058577778E0	-1.124190226E0	-4.391469649E-1
4.062900000E0	-1.177111423E0	-4.567873640E-1
4.071511111E0	-1.141830625E0	-4.391469649E-1
4.080133333E0	-1.035988230E0	-4.567873640E-1
4.084444444E0	-1.300594216E0	-4.920681622E-1
4.088755556E0	-1.300594216E0	-4.038661667E-1
4.093066667E0	-1.300594216E0	-3.862257676E-1
4.097377778E0	-1.282953817E0	-3.333045703E-1
4.101688889E0	-1.282953817E0	-2.803833730E-1
4.110366667E0	-1.282953817E0	-2.274621758E-1
4.114688889E0	-1.282953817E0	-1.569005794E-1
4.119011111E0	-1.282953817E0	-1.216197812E-1
4.123333333E0	-1.265313418E0	-8.633898302E-2
4.127655556E0	-1.265313418E0	-5.105818483E-2
4.131977778E0	-1.265313418E0	-3.341778574E-2
4.136300000E0	-1.230032620E0	1.950341154E-2
4.140622222E0	-1.230032620E0	1.950341154E-2
4.149222222E0	-1.212392221E0	3.714381063E-2
4.153544444E0	-1.212392221E0	3.714381063E-2
4.157866667E0	-1.212392221E0	3.714381063E-2
4.162188889E0	-1.177111423E0	3.714381063E-2
4.166511111E0	-1.159471024E0	7.242460882E-2
4.170833333E0	-1.159471024E0	7.242460882E-2
4.175155556E0	-1.159471024E0	1.077054070E-1
4.179477778E0	-1.159471024E0	1.429862052E-1
4.192400000E0	-1.124190226E0	1.782670034E-1
4.196722222E0	-1.124190226E0	1.959074025E-1
4.201044444E0	-1.124190226E0	1.959074025E-1
4.205366667E0	-1.106549826E0	1.959074025E-1
4.209688889E0	-1.071269028E0	1.959074025E-1
4.214011111E0	-1.035988230E0	2.488285998E-1
4.218333333E0	-1.035988230E0	2.664689988E-1
4.231266667E0	-1.035988230E0	2.664689988E-1
4.235577778E0	-1.035988230E0	2.311882007E-1
4.239888889E0	-9.125054364E-1	1.782670034E-1
4.244200000E0	-8.772246383E-1	1.606266043E-1
4.248511111E0	-8.948650374E-1	1.429862052E-1
4.252822222E0	-8.772246383E-1	2.135478016E-1
4.257133333E0	-9.125054364E-1	1.782670034E-1
4.261444444E0	-9.301458355E-1	1.782670034E-1
4.265755556E0	-9.477862346E-1	1.782670034E-1
4.270066667E0	-9.477862346E-1	1.606266043E-1
4.274377778E0	-9.477862346E-1	1.606266043E-1
4.278688889E0	-9.477862346E-1	2.135478016E-1
4.283000000E0	-9.301458355E-1	2.841093979E-1
4.287311111E0	-9.125054364E-1	2.841093979E-1
4.291622222E0	-8.948650374E-1	3.017497970E-1
4.295933333E0	-8.948650374E-1	3.017497970E-1
4.300244444E0	-8.948650374E-1	2.841093979E-1
4.304666667E0	-8.948650374E-1	2.841093979E-1
4.308988889E0	-9.125054364E-1	2.841093979E-1
4.313311111E0	-9.125054364E-1	2.841093979E-1
4.317633333E0	-9.125054364E-1	2.664689988E-1
4.321955556E0	-9.301458355E-1	2.488285998E-1
4.330600000E0	-8.772246383E-1	3.017497970E-1
4.334922222E0	-8.772246383E-1	3.723113934E-1
4.339244444E0	-8.772246383E-1	3.723113934E-1
4.343566667E0	-8.948650374E-1	3.546709943E-1
4.347888889E0	-8.948650374E-1	3.546709943E-1
4.352211111E0	-8.948650374E-1	3.546709943E-1
4.356533333E0	-8.948650374E-1	3.546709943E-1
4.360855556E0	-8.948650374E-1	3.546709943E-1
4.365177778E0	-8.948650374E-1	3.546709943E-1
4.369500000E0	-8.948650374E-1	3.193901961E-1
4.378144444E0	-8.772246383E-1	3.193901961E-1
4.382466667E0	-8.772246383E-1	3.193901961E-1
4.386788889E0	-8.772246383E-1	3.193901961E-1
4.391111111E0	-8.772246383E-1	3.193901961E-1
4.395433333E0	-8.772246383E-1	2.841093979E-1
4.399655556E0	-8.948650374E-1	2.664689988E-1
4.403877778E0	-8.948650374E-1	2.488285998E-1
4.408288889E0	-8.948650374E-1	2.488285998E-1
4.412700000E0	-9.125054364E-1	2.135478016E-1
4.416933333E0	-9.125054364E-1	2.135478016E-1
4.421166667E0	-9.125054364E-1	2.135478016E-1
4.425566667E0	-9.125054364E-1	2.135478016E-1
4.429966667E0	-9.125054364E-1	2.135478016E-1
4.434200000E0	-9.125054364E-1	1.959074025E-1
4.438433333E0	-9.125054364E-1	1.782670034E-1
4.442833333E0	-9.301458355E-1	1.782670034E-1
4.447233333E0	-9.301458355E-1	1.606266043E-1
4.451466667E0	-9.477862346E-1	1.253458061E-1
4.455700000E0	-9.477862346E-1	1.077054070E-1
4.460111111E0	-9.477862346E-1	1.077054070E-1
4.464422222E0	-9.477862346E-1	9.006500791E-2
4.468733333E0	-9.477862346E-1	7.242460882E-2
4.473044444E0	-9.477862346E-1	7.242460882E-2
4.477355556E0	-9.477862346E-1	5.478420973E-2
4.481666667E0	-9.654266337E-1	1.950341154E-2
4.490288889E0	-9.477862346E-1	1.863012445E-3
4.494600000E0	-9.477862346E-1	1.863012445E-3
4.498911111E0	-9.301458355E-1	1.863012445E-3
4.503222222E0	-9.301458355E-1	-1.577738665E-2
4.507533333E0	-9.301458355E-1	-1.577738665E-2
4.511844444E0	-9.477862346E-1	-3.341778574E-2
4.516155556E0	-9.477862346E-1	-3.341778574E-2
4.520466667E0	-9.477862346E-1	-6.869858393E-2
4.524777778E0	-9.477862346E-1	-8.633898302E-2
4.529088889E0	-9.477862346E-1	-1.039793821E-1
4.533400000E0	-9.654266337E-1	-1.921813776E-1
4.537711111E0	-9.477862346E-1	-1.745409785E-1
4.542133333E0	-9.477862346E-1	-1.921813776E-1
4.546455556E0	-9.654266337E-1	-2.098217767E-1
4.550777778E0	-8.772246383E-1	9.006500791E-2
4.559422222E0	-8.948650374E-1	3.714381063E-2
4.563744444E0	-9.477862346E-1	-8.633898302E-2
4.568066667E0	-9.830670328E-1	-1.745409785E-1
4.576711111E0	-9.830670328E-1	-1.921813776E-1
4.581033333E0	-9.830670328E-1	-2.980237721E-1
4.585355556E0	-9.830670328E-1	-2.980237721E-1
4.589677778E0	-9.830670328E-1	-3.156641712E-1
4.594000000E0	-9.830670328E-1	-2.980237721E-1
4.598322222E0	-1.018347831E0	-2.980237721E-1
4.602644444E0	-1.000707432E0	-2.980237721E-1
