mass_A
t	x	y
1.895022222E0	5.592128538E-1	-1.249394989E0
1.899333333E0	5.503025385E-1	-1.188192721E0
1.903644444E0	5.607620493E-1	-1.117899284E0
1.907955556E0	5.701236054E-1	-1.028330664E0
1.912266667E0	5.843934435E-1	-9.520300217E-1
1.916577778E0	5.683013101E-1	-8.831480031E-1
1.921000000E0	5.746456596E-1	-8.040473207E-1
1.925311111E0	5.683458691E-1	-7.007466325E-1
1.929622222E0	5.691129508E-1	-6.357678225E-1
1.933933333E0	5.736814911E-1	-5.812330236E-1
1.938244444E0	5.965716033E-1	-4.817892406E-1
1.942555556E0	5.804748199E-1	-4.536329625E-1
1.946866667E0	1.028577086E0	-4.764243133E-1
1.951177778E0	6.328166955E-1	-5.209029101E-1
1.955488889E0	6.513333101E-1	-4.806510237E-1
1.959800000E0	6.895386498E-1	-4.441050826E-1
1.964111111E0	7.630212034E-1	-4.031825255E-1
1.968422222E0	7.940903112E-1	-3.410333605E-1
1.972733333E0	8.376127908E-1	-2.253406775E-1
1.977044444E0	8.297450888E-1	-1.323256446E-1
1.981355556E0	5.784054791E-1	2.284532669E-1
1.985666667E0	5.850354064E-1	3.270017197E-1
1.989977778E0	5.771693223E-1	3.780529368E-1
1.994288889E0	5.712218730E-1	4.315673178E-1
1.998600000E0	5.822679041E-1	4.780283281E-1
2.002911111E0	5.937391127E-1	5.340741626E-1
2.007222222E0	6.087722694E-1	5.587051434E-1
2.011533333E0	6.420843560E-1	6.047997063E-1
2.015955556E0	6.215824198E-1	6.703107483E-1
2.020266667E0	6.627458514E-1	6.934875984E-1
2.024577778E0	7.446893634E-1	5.529692643E-1
2.028888889E0	7.297637923E-1	6.072906645E-1
2.033200000E0	7.260278545E-1	6.534437709E-1
2.037511111E0	7.180357424E-1	7.015807339E-1
2.041822222E0	6.078509091E-1	9.485608729E-1
2.046133333E0	5.905406930E-1	9.947281849E-1
2.050444444E0	5.865784915E-1	1.047614231E0
2.054755556E0	5.768247172E-1	1.105383740E0
2.059066667E0	5.722760310E-1	1.154453582E0
2.063377778E0	5.932039743E-1	1.207811544E0
2.067688889E0	5.926092017E-1	1.253258783E0
2.072000000E0	5.960232045E-1	1.299588951E0
2.076311111E0	5.957504012E-1	1.348207431E0
2.080622222E0	7.574553689E-1	1.225986599E0
2.084933333E0	7.584716735E-1	1.275772355E0
2.089244444E0	7.640597173E-1	1.319557850E0
2.093555556E0	7.684211334E-1	1.360995496E0
2.097866667E0	7.742813379E-1	1.397326007E0
2.102288889E0	7.721385786E-1	1.442298687E0
2.106600000E0	7.785384639E-1	1.470294938E0
2.110911111E0	7.763089615E-1	1.505355494E0
2.115222222E0	7.755907064E-1	1.537566686E0
2.119533333E0	7.721393313E-1	1.552043660E0
2.123844444E0	7.736848508E-1	1.576338495E0
2.128155556E0	7.763081255E-1	1.596920513E0
2.132466667E0	7.626850114E-1	1.612499032E0
2.136777778E0	7.643006694E-1	1.633483934E0
2.141088889E0	7.666461421E-1	1.636567570E0
2.145400000E0	7.727932993E-1	1.642230603E0
2.149711111E0	7.757425736E-1	1.644955630E0
2.154022222E0	7.598694864E-1	1.654586518E0
2.158333333E0	7.567042467E-1	1.654932679E0
2.162644444E0	7.576184966E-1	1.656362864E0
2.166955556E0	7.577864335E-1	1.657454535E0
2.171266667E0	7.575902225E-1	1.657351482E0
2.175577778E0	7.578257665E-1	1.658908818E0
2.179888889E0	7.695837232E-1	1.649434367E0
2.184200000E0	7.688412085E-1	1.642698979E0
2.188622222E0	7.677035320E-1	1.638722581E0
2.192933333E0	7.601695331E-1	1.629086785E0
2.197244444E0	7.682235272E-1	1.601599440E0
2.201555556E0	7.682749301E-1	1.587727101E0
2.205866667E0	7.716995654E-1	1.561045135E0
2.210177778E0	7.703385483E-1	1.549916269E0
2.214488889E0	7.706348374E-1	1.534170000E0
2.218800000E0	7.724497103E-1	1.502129158E0
2.223111111E0	7.659434406E-1	1.478917460E0
2.227422222E0	7.720223686E-1	1.460003586E0
2.231733333E0	7.752615993E-1	1.424317320E0
2.236044444E0	7.658348121E-1	1.400857339E0
2.240355556E0	7.728080510E-1	1.374010554E0
2.244666667E0	7.626387069E-1	1.353232758E0
2.248977778E0	7.661313075E-1	1.326215654E0
2.253288889E0	7.566193536E-1	1.298300110E0
2.257600000E0	7.586182309E-1	1.273613828E0
2.261911111E0	7.745443425E-1	1.240139191E0
2.266222222E0	7.594801661E-1	1.211971002E0
2.270533333E0	7.671535516E-1	1.180003154E0
2.274955556E0	7.730073488E-1	1.138223123E0
2.279266667E0	7.744515288E-1	1.107897912E0
2.283577778E0	7.570414922E-1	1.070873181E0
2.287888889E0	7.676489045E-1	1.039279402E0
2.292200000E0	7.745580185E-1	1.005505594E0
2.296511111E0	7.707966724E-1	9.630589789E-1
2.300822222E0	7.806076055E-1	9.275253863E-1
2.305133333E0	7.694004656E-1	8.962872208E-1
2.309444444E0	7.691724452E-1	8.625041932E-1
2.313755556E0	7.774903165E-1	8.239852913E-1
2.318066667E0	7.843726995E-1	7.820617574E-1
2.322377778E0	7.875454317E-1	7.404899791E-1
2.326688889E0	7.905008519E-1	6.972210143E-1
